id	redshift	xray_boxcar_2to10keV	xray_boxcar_0p5to2keV	galex.FUV	galex.FUV_err	galex.NUV	galex.NUV_err	u_prime	u_prime_err	g_prime	g_prime_err	r_prime	r_prime_err	i_prime	i_prime_err	z_prime	z_prime_err	UKIRT_WFCJ	UKIRT_WFCJ_err	ukirt.H	ukirt.H_err	ukirt.Ks	ukirt.Ks	WISE1	WISE1_err	WISE2	WISE2_err	WISE3	WISE3_err	WISE4	WISE4_err	PSW	PSW_err	PMW	PMW_err	PLW	PLW_err
4716	0.884	nan	1.549	nan	nan	7965.6	778.5	6678.9	603.1	9669.1	249.5	12245.0	327.0	13813.0	446.1	16433.0	1545.0	24160.0	3615.0	18742.0	6313.0	21860.0	7930.0	61211.0	5876.0	69251.0	12880.0	337210.0	126000.0	nan	nan	nan	nan	nan	nan	nan	nan
4720	1.143109	0.6703	2.094	nan	nan	10470.0	861.3	8996.1	691.8	11040.0	270.5	15126.0	366.09999999999997	17031.0	497.3	21858.0	1712.0	41459.0	6179.0	88076.0	11140.0	82960.0	14390.0	nan	nan	nan	nan	404430.0	128600.0	nan	nan	51980000.0	10190000.0	nan	nan	nan	nan
4728	0.84075016	1.21	6.218999999999999	11403.0	794.1	29092.0	811.6999999999999	19287.0	844.8	26809.0	372.59999999999997	29517.0	431.0	29223.0	511.4	37311.0	1649.0	52002.0	2795.0	54851.0	3852.0	60907.0	5635.0	132320.0	7145.0	191260.0	13770.0	501110.0	130000.0	nan	nan	nan	nan	nan	nan	nan	nan
4735	1.147996	2.6220000000000003	8.231	8465.0	743.1999999999999	39217.0	923.9000000000001	87264.0	1667.0	103360.0	702.8	136370.0	859.1	134550.0	982.1999999999999	119210.0	2575.0	73621.0	2817.0	93105.0	3886.0	123860.0	5668.0	290290.0	10450.0	625790.0	22530.0	1676200.0	129800.00000000001	4029800.0	832500.0	nan	nan	nan	nan	nan	nan
4739	0.1531503	16.84	55.39	nan	nan	9088.0	806.4	9173.400000000001	619.1999999999999	11983.0	258.79999999999995	20530.0	363.4	24035.0	459.1	30413.0	1457.0	71787.0	2833.0	63821.0	3810.0	108240.0	5614.0	198440.0	8930.0	289220.0	14460.0	870480.0	129100.0	nan	nan	nan	nan	nan	nan	nan	nan
4747	0.3591214	2.348	23.54	nan	nan	nan	nan	7940.9	680.5	21655.0	353.0	43780.0	529.6999999999999	58332.0	694.2	91059.0	2286.0	108080.0	2887.0	148710.0	3941.0	230030.0	5774.0	514309.99999999994	15430.0	700850.0	22430.0	1567900.0	124800.0	2456800.0	838000.0	nan	nan	nan	nan	nan	nan
4758	0.3884065	2.18	9.918	nan	nan	nan	nan	19560.0	987.8	31969.0	438.0	67197.0	658.5	93096.0	884.4	130720.0	2850.0	133490.0	2933.0	174270.0	3997.0	245050.0	5844.0	196980.0	8667.0	193210.0	13720.0	945140.0	128699.99999999999	2209200.0	855200.0	nan	nan	nan	nan	nan	nan
4759	0.5303175	0.9137000000000001	2.848	nan	nan	7930.4	724.1999999999999	8275.2	854.8	14545.0	343.3	31776.0	540.2	53580.0	798.3	66870.0	2702.0	98050.0	6252.0	134990.0	11070.0	178140.0	14780.0	159520.0	7657.0	119570.0	12910.0	435130.0	138900.0	3794000.0	899300.0	34102000.0	10220000.0	nan	nan	nan	nan
4766	0.54992	0.8248	4.5120000000000005	nan	nan	7580.2	726.1999999999999	8444.699999999999	834.3000000000001	16590.0	358.3	43606.0	580.0	83518.0	868.6	115890.0	2816.0	142330.0	4922.0	182140.0	7064.0	225330.0	10540.0	240340.0	9373.0	178170.0	12830.0	404760.0	122400.0	nan	nan	nan	nan	nan	nan	nan	nan
4771	0.6301888	1.13	2.983	nan	nan	nan	nan	2448.4	586.4	8423.6	268.7	18615.0	407.7	34405.0	595.1999999999999	49153.0	2050.0	75005.0	6278.0	137810.0	11250.0	144270.0	14950.0	165820.0	8125.0	140100.0	13870.0	473170.0	139500.0	nan	nan	nan	nan	nan	nan	nan	nan
4778	0.8063053	1.193	nan	nan	nan	nan	nan	nan	nan	nan	nan	9823.4	432.2	20522.0	601.3	32688.000000000004	1487.0	49796.0	4787.0	71084.0	7114.0	84567.0	10420.0	105980.0	6889.0	75098.0	11940.0	397720.0	139300.0	nan	nan	nan	nan	nan	nan	nan	nan
4781	0.5936148	0.9763999999999999	2.426	nan	nan	nan	nan	nan	nan	2899.0	205.5	10544.0	355.3	23011.0	556.9	33649.0	1952.0	52019.0	6204.0	62308.0	11030.0	85612.0	14560.0	89955.0	6027.0	57442.0	11320.0	375000.0	146200.0	nan	nan	nan	nan	nan	nan	nan	nan
4784	1.03628	1.373	1.5150000000000001	13303.0	954.8	61990.0	1175.0	62840.0	1445.0	77767.0	614.4	103270.0	753.9	101490.0	862.6	101630.0	2378.0	150220.0	3743.0	128639.99999999999	6328.0	167100.0	8153.000000000001	279790.0	9793.0	564970.0	20340.0	1429200.0	124000.0	4334300.0	836700.0	nan	nan	nan	nan	nan	nan
4791	0.3750168	0.7522	2.339	nan	nan	nan	nan	9010.199999999999	804.6	19249.0	359.9	52611.0	605.0	85259.0	869.6	119070.0	2786.0	159750.0	6315.0	229820.0	11210.0	281330.0	14890.0	224510.0	8756.0	177670.0	13330.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4793	1.033538	1.4649999999999999	1.373	nan	nan	nan	nan	2574.5	463.9	2383.9	163.5	3395.5	232.3	6890.0	343.8	11075.0	1272.0	18071.0	2770.0	17712.0	3823.0	24954.0	5601.0	121910.0	6827.0	213810.0	13260.0	1155600.0	120100.0	4103899.9999999995	790900.0	nan	nan	nan	nan	nan	nan
4799	0.5408	0.9793000000000001	7.308	nan	nan	6018.799999999999	566.2	6412.0	610.4000000000001	11312.0	270.4	16373.999999999998	357.0	25081.0	501.6	29277.0	1634.0	39506.0	2807.0	54938.0	3874.0	72355.0	5663.0	70864.0	5527.0	70864.0	10770.0	321600.0	121600.0	nan	nan	nan	nan	nan	nan	nan	nan
4804	0.4863	0.4915	1.1139999999999999	nan	nan	6254.8	1010.9999999999999	3430.8999999999996	637.8000000000001	7461.9	273.1	21321.0	452.0	34808.0	630.0	49314.0	2037.0	73595.0	4818.0	103120.0	7127.0	119250.0	10460.0	112210.0	6733.0	88803.0	12610.0	568100.0	168700.0	nan	nan	40859000.0	10640000.0	nan	nan	nan	nan
4807	0.85295475	1.842	4.046	6994.1	953.6	21623.0	1083.0	10684.0	712.6	15323.0	301.9	15332.0	355.7	15422.0	465.8	16610.0	1593.0	35102.0	3612.0	39108.0	6208.0	50046.0	8050.000000000001	77629.0	6210.0	100280.0	12440.0	336070.0	157600.0	nan	nan	nan	nan	nan	nan	nan	nan
4810	0.968533	0.6040000000000001	1.897	7684.599999999999	1732.0	7245.5	2384.0	7595.6	654.0	7850.3	246.5	9418.8	304.20000000000005	10561.0	423.5	16376.000000000002	1557.0	18356.0	3635.0	21692.0	6294.0	47736.0	8085.000000000001	81213.0	6010.0	69635.0	12390.0	558760.0	165400.0	nan	nan	nan	nan	nan	nan	nan	nan
4811	0.8711765	1.2349999999999999	6.051	14495.0	962.6	34403.0	989.0	39095.0	1188.0	52582.0	520.5999999999999	60193.0	601.9	59729.0	710.8	70243.0	2185.0	89713.0	2868.0	63995.0	3878.0	79849.0	5643.0	205130.0	8000.0	257290.00000000003	13380.0	404020.0	124000.0	nan	nan	nan	nan	nan	nan	nan	nan
4816	0.4016761	2.008	2.569	nan	nan	nan	nan	1143.8	493.8	9076.7	268.7	39071.0	515.7	66100.0	687.4	95296.0	2173.0	135180.0	4877.0	189170.0	7190.0	225570.0	10530.0	198990.0	7960.0	128240.00000000001	12820.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4824	0.878522	1.521	3.7190000000000003	nan	nan	nan	nan	nan	nan	1244.3999999999999	188.4	3633.3	302.3	6859.7	456.9	14640.0	1593.0	26677.0	4807.0	36677.0	6994.0	35212.0	10410.0	56758.0	5846.0	71322.0	12410.0	421230.0	133000.0	nan	nan	nan	nan	nan	nan	nan	nan
4825	0.7611648	3.2399999999999998	12.99	9770.9	771.3	29710.0	845.6	27099.0	1002.9999999999999	37768.0	449.40000000000003	46843.0	543.4	52613.0	626.1	65024.0	1918.0	104250.0	2886.0	116660.0	3955.0	162140.0	5767.0	273420.0	10120.0	464760.0	18130.0	1087100.0	138600.0	3535900.0	931600.0	nan	nan	nan	nan	nan	nan
4831	0.7658376	1.454	6.287	8913.4	765.8000000000001	20262.0	792.4	12499.0	816.2	19094.0	359.0	23341.0	455.2	24831.0	578.6	32061.999999999996	1917.0	45732.0	2788.0	46390.0	3852.0	60695.0	5633.0	79804.0	6225.0	90454.0	12030.0	368150.0	138700.0	nan	nan	nan	nan	nan	nan	nan	nan
4832	1.016	0.7503	1.5050000000000001	nan	nan	nan	nan	7390.3	614.9	15627.0	301.59999999999997	31038.0	443.79999999999995	37830.0	571.2	45338.0	1750.0	69576.0	2833.0	65896.0	3867.0	80594.0	5652.0	207980.0	8527.0	349000.0	15010.0	1002100.0	117800.0	2782400.0	1099000.0	nan	nan	nan	nan	nan	nan
4833	0.4013355	1.853	5.768	nan	nan	nan	nan	8107.3	739.4	14564.0	321.90000000000003	27755.0	471.8	42247.0	663.3	59404.0	2204.0	58738.0	2808.0	71215.0	3870.0	106460.0	5677.0	76283.0	5797.0	70604.0	10730.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4836	0.4105472	nan	6.527	nan	nan	nan	nan	2859.4	1268.0	33420.0	588.1999999999999	169590.0	1119.0	318290.0	1751.0	449610.0	6025.0	460350.0	6451.0	630860.0	11420.0	792320.0	15000.0	645100.0	17420.0	447120.0	17880.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4838	0.3515754	0.5855	6.37	nan	nan	7166.599999999999	1034.0	12207.0	947.3000000000001	23882.0	417.9	60357.0	663.9000000000001	88881.0	951.0	120480.0	3277.0	147520.0	6266.0	194870.0	11180.0	226930.0	14730.0	137030.0	7126.0	92220.0	11900.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4845	0.5184897	2.862	8.844	17448.0	999.6	43843.0	1018.9999999999999	42470.0	1227.0	56824.0	545.5	54818.0	586.5	66464.0	691.2	72606.0	2055.0	101210.0	2863.0	132810.0	3952.0	194120.0	5793.0	362430.0	11600.0	460920.0	18440.0	758710.0	132900.0	nan	nan	nan	nan	nan	nan	nan	nan
4850	1.018386	5.026	15.83	17196.0	1386.0	75611.0	2001.0	92812.0	1763.0	106240.0	711.8	129250.0	827.2	121800.0	950.0	128509.99999999999	2634.0	178800.0	3849.0	135830.0	6380.0	175480.0	8162.000000000001	229520.0	8951.0	426610.0	17920.0	1040500.0	159200.0	nan	nan	nan	nan	nan	nan	nan	nan
4851	1.03976	0.722	4.181	17377.0	1363.0	54094.0	1715.0	45151.0	1291.0	50426.0	519.4	55440.0	598.7	53590.0	723.5	53606.0	2273.0	53677.0	3690.0	46133.0	6321.0	75378.0	8018.000000000001	136400.0	6820.0	188810.0	13590.0	492290.0	113200.0	nan	nan	nan	nan	nan	nan	nan	nan
4853	0.4087361	0.7715000000000001	5.47	7313.799999999999	977.3	9887.5	1144.0	19913.0	935.9	31703.0	421.70000000000005	63240.0	613.4	89288.0	857.1999999999999	115080.0	2727.0	134080.0	3793.0	185370.0	6424.0	240080.0	8218.0	216580.0	8447.0	260630.0	14600.0	937180.0	126500.0	2546700.0	848100.0	nan	nan	nan	nan	nan	nan
4865	1.113658	4.21	7.885	nan	nan	9030.300000000001	1051.0	15788.0	806.8	21336.0	343.5	35238.0	465.1	44618.0	624.6	51700.0	1959.0	43933.0	3678.0	52681.0	6231.0	63560.0	8057.0	103000.0	6180.0	164900.0	12700.0	648350.0	117700.0	2904800.0	780500.0	nan	nan	nan	nan	nan	nan
4867	0.3977221	4.568	31.759999999999998	56654.0	1683.0	78589.0	1357.0	90405.0	325.5	106840.0	138.9	118990.0	249.9	141170.0	395.3	202380.0	1295.0	210500.0	3024.0	281780.0	4129.0	370960.0	5940.0	453340.0	13600.0	596520.0	20880.0	1757500.0	125300.0	3321600.0	844900.0	nan	nan	nan	nan	nan	nan
4870	0.8029542	0.8946	2.0140000000000002	nan	nan	nan	nan	51397.0	1326.0	61779.0	568.4	66808.0	634.7	75513.0	717.4000000000001	84584.0	2157.0	83594.0	2862.0	97674.0	3981.0	151640.0	5771.0	342630.0	11310.0	599280.0	20380.0	1764800.0	132500.0	3441000.0	909200.0	nan	nan	nan	nan	nan	nan
4877	0.4017538	3.935	12.27	nan	nan	11470.0	1221.0	18232.0	1008.0	29495.0	439.5	74811.0	703.2	118430.0	1042.0	170020.0	3281.0	174590.0	6325.0	250100.0	10960.0	286120.0	14690.0	236390.0	9219.0	213220.0	13650.0	776450.0	134900.0	3172300.0	831000.0	nan	nan	nan	nan	nan	nan
4881	0.5676917	1.2899999999999998	3.3649999999999998	nan	nan	8675.0	1103.0	8639.099999999999	733.5	13220.0	317.3	24374.0	468.0	45815.0	659.6999999999999	67200.0	2204.0	97262.0	4699.0	126120.0	5872.0	184730.0	11800.0	174750.0	7689.0	158790.0	12700.0	425600.0	137400.0	nan	nan	nan	nan	nan	nan	nan	nan
4884	0.7483684	1.7149999999999999	5.38	nan	nan	11111.0	1326.0	9560.1	688.3000000000001	19752.0	335.8	27199.0	432.5	35460.0	585.0999999999999	56014.0	2033.0	55936.0	3716.0	62603.0	6374.0	78921.0	8048.0	165970.0	7469.0	282380.0	14120.0	1003100.0	116100.0	2612800.0	767000.0	nan	nan	nan	nan	nan	nan
4898	0.2813012	5.9639999999999995	11.03	nan	nan	7759.2	1064.0	13720.0	898.5999999999999	36625.0	479.8	90194.0	775.6999999999999	127070.0	965.7	170310.0	3032.0	235370.0	4838.0	292910.0	6015.0	379260.0	11920.0	237700.0	8795.0	247070.0	14330.0	550910.0	138900.0	nan	nan	nan	nan	nan	nan	nan	nan
4902	0.5393798	4.483	13.22	nan	nan	nan	nan	3528.5	696.5	11287.0	311.5	24950.0	476.5	42347.0	686.0	54453.0	2287.0	70152.0	4725.0	105710.0	5909.0	172070.0	11810.0	266700.0	9601.0	366460.0	16490.0	668890.0	107400.0	nan	nan	nan	nan	nan	nan	nan	nan
4913	0.4085265	12.31	54.550000000000004	12267.0	1196.0	23305.0	1364.0	27480.0	1105.0	41039.0	484.3	52691.0	584.9	78332.0	846.0	113260.0	2832.0	131480.0	3394.0	179230.0	4563.0	229760.0	9044.0	341690.0	10930.0	423470.0	17790.0	797530.0	112600.0	1914500.0	738900.0	nan	nan	nan	nan	nan	nan
4915	0.9881623	2.0669999999999997	5.71	23622.0	1620.0	68525.0	1956.0	69829.0	1543.0	76360.0	626.1999999999999	87435.0	725.7	82991.0	763.5	96251.0	2329.0	119780.0	2816.0	107230.0	3338.0	141880.0	6429.0	260149.99999999997	9105.0	371220.0	15590.0	596980.0	119600.0	nan	nan	nan	nan	nan	nan	nan	nan
4918	0.7152544	1.6869999999999998	1.9789999999999999	nan	nan	nan	nan	3370.1	628.1999999999999	5008.4	239.9	9575.0	352.4	18634.0	531.1	29885.0	1925.0	31800.0	2697.0	36710.0	3233.0	46204.0	6281.0	76705.0	5599.0	58834.0	11240.0	491670.0	107300.0	nan	nan	nan	nan	nan	nan	nan	nan
4920	0.5546212	16.26	66.8	61504.0	2542.0	114670.0	2459.0	43532.0	1293.0	63094.0	586.8	71291.0	691.5	109670.0	899.3	137700.0	2823.0	212320.0	2970.0	282520.0	3568.0	375460.0	6612.0	709950.0	19170.0	851190.0	25540.0	1533300.0	123800.0	5363400.0	840800.0	nan	nan	nan	nan	nan	nan
4934	1.034971	0.9448	2.9659999999999997	nan	nan	nan	nan	13288.0	761.4	13975.0	293.5	18037.0	369.8	18560.0	467.7	22847.0	1551.0	33624.0	2707.0	35258.0	3221.0	44123.0	6248.0	46262.0	5598.0	54104.0	11470.0	405530.0	134200.0	nan	nan	nan	nan	nan	nan	nan	nan
4939	0.4735147	3.349	1.08	nan	nan	nan	nan	nan	nan	7691.900000000001	287.7	31541.0	520.4	57817.0	769.0	84553.0	2579.0	127420.0	4846.0	189160.0	5902.0	282520.0	11780.0	466040.0	13520.0	657700.0	21050.0	1258100.0	108800.0	2516000.0	708400.0	nan	nan	nan	nan	nan	nan
4940	0.79	3.25	10.71	nan	nan	20931.0	1348.0	21779.0	903.8000000000001	30086.0	406.2	31356.0	460.9	34533.0	538.6999999999999	44380.0	1731.0	57093.0	2732.0	62880.0	3232.0	82812.0	6323.0	154610.0	6957.0	209520.0	12780.0	372840.0	119400.0	nan	nan	nan	nan	nan	nan	nan	nan
4951	0.4132244	nan	0.9707	nan	nan	nan	nan	1616.7	532.9000000000001	3294.7000000000003	208.9	9960.800000000001	330.7	15310.0	480.7	18643.0	1719.0	24486.0	4757.0	24033.0	5745.0	41054.0	11640.0	nan	nan	nan	nan	275960.0	100500.0	nan	nan	nan	nan	nan	nan	nan	nan
4957	0.4008409	0.7314	2.2790000000000004	nan	nan	nan	nan	2857.2999999999997	704.3000000000001	6310.7	281.5	20341.0	457.7	33263.0	661.9000000000001	48195.0	2376.0	48994.0	4767.0	70519.0	5774.0	75746.0	11640.0	69699.0	5297.0	42818.0	10110.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
4964	0.37124	1.408	1.5410000000000001	nan	nan	nan	nan	3078.9	1096.0	14849.0	420.20000000000005	61898.0	749.0	106610.0	1119.0	165930.0	3982.0	202350.0	5085.0	312830.0	7967.0	438150.0	15330.0	492520.0	14780.0	564450.0	20320.0	1286400.0	129699.99999999999	nan	nan	nan	nan	nan	nan	nan	nan
4979	0.9297847	2.1510000000000002	2.248	35629.0	1993.0	99407.0	2353.0	81751.0	1643.0	100940.0	706.6	115360.0	784.5	112380.0	899.0	129380.0	2549.0	172130.0	2937.0	141310.0	3367.0	176930.0	6420.0	298420.0	10150.0	503530.0	18130.0	1617400.0	101700.0	4435600.0	684100.0	38045000.0	10850000.0	nan	nan	nan	nan
4982	0.8594977	nan	4.973	11793.0	1232.0	27498.0	1547.0	23137.0	900.0	32527.0	406.6	34110.0	440.0	35555.0	522.7	47118.0	1616.0	65049.00000000001	3358.0	67982.0	4540.0	96244.0	8767.0	174910.0	7521.0	217980.0	12640.0	379600.0	102000.0	nan	nan	nan	nan	nan	nan	nan	nan
4991	0.4060406	1.014	3.1220000000000003	nan	nan	nan	nan	3498.4	718.6	10775.0	318.90000000000003	33417.0	518.0	61450.0	811.1	86517.0	2786.0	122550.0	5015.0	180710.0	7964.0	212080.0	15490.0	168740.0	7256.0	113460.0	11690.0	349220.0	120000.0	nan	nan	nan	nan	nan	nan	nan	nan
4998	1.148	0.9863000000000001	4.611	nan	nan	9268.9	1219.0	22472.0	930.3000000000001	24881.0	380.7	31159.0	473.6	29431.0	547.4	26878.0	1683.0	34182.0	2683.0	40300.0	3197.0	66136.0	6294.0	123370.0	6539.0	152340.0	12340.0	307060.0	143700.0	nan	nan	nan	nan	nan	nan	nan	nan
5005	0.4055346	0.6952	2.8440000000000003	nan	nan	nan	nan	6686.200000000001	629.1999999999999	9532.1	258.29999999999995	13269.0	343.7	19607.0	494.09999999999997	21316.0	1652.0	34301.0	3278.0	45794.0	4484.0	56131.0	8913.0	74409.0	5432.0	88395.0	10780.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
5007	0.8820093	2.363	12.88	nan	nan	10066.0	866.6	16443.0	851.8	23529.0	371.8	24446.0	427.8	26312.0	576.2	35746.0	1734.0	49753.0	3237.0	50448.0	4392.0	68255.0	8559.0	133670.0	6416.0	142570.0	11550.0	341690.0	120600.0	nan	nan	nan	nan	nan	nan	nan	nan
5008	0.3931251	1.671	3.509	nan	nan	nan	nan	8800.9	745.4	19272.0	354.6	48014.0	566.6	70775.0	778.5	106720.0	2583.0	143840.0	4781.0	213400.0	5890.0	303450.0	11850.0	386570.0	12370.0	501680.0	18060.0	1306900.0	114300.0	3432200.0	746200.0	45658000.0	10800000.0	nan	nan	nan	nan
5012	0.7303502	0.5559000000000001	2.684	nan	nan	7889.400000000001	1090.0	5238.3	608.7	8173.6	261.6	12706.0	376.09999999999997	21172.0	527.2	28245.0	1737.0	49549.0	4699.0	60592.0	5920.0	98655.0	11690.0	119900.0	6475.0	90955.0	12280.0	308790.0	114400.0	nan	nan	nan	nan	nan	nan	nan	nan
5025	0.5815998	1.081	4.894	nan	nan	nan	nan	2966.1	461.8	5792.4	213.2	11261.0	309.7	22499.0	441.0	30837.0	1412.0	50629.0	4707.0	66228.0	5930.0	99172.0	11730.0	101400.0	5780.0	81965.0	10250.0	277190.0	109600.0	nan	nan	nan	nan	nan	nan	nan	nan
5028	0.3255711	1.06	2.17	nan	nan	nan	nan	2323.3	477.9	10346.0	268.0	40404.0	509.1	64891.00000000001	655.4	95112.0	2083.0	134930.0	4774.0	183230.0	6020.0	215640.0	11790.0	154040.0	7086.0	115880.0	11590.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
5031	0.3660031	1.335	4.091	nan	nan	nan	nan	3482.5	841.7	11738.0	366.20000000000005	39754.0	612.1999999999999	66537.0	964.8	99647.0	2920.0	119710.0	4908.0	164870.0	7746.0	206650.0	15160.0	154750.0	6654.0	126020.0	11470.0	nan	nan	2600000.0	nan	nan	nan	nan	nan	nan	nan
5041	0.8345959	0.9023	1.936	nan	nan	7848.900000000001	920.3	7285.2	617.1	9428.4	249.9	11150.0	308.90000000000003	13040.0	402.9	25766.0	1500.0	29526.0	3193.0	24159.0	4451.0	27049.0	8653.0	54353.0	5164.0	60371.0	10930.0	297570.0	105200.0	nan	nan	nan	nan	nan	nan	nan	nan
5043	0.6778896	2.833	8.564	nan	nan	nan	nan	6513.3	635.0	11961.0	285.9	22033.0	407.6	26576.0	574.0	59469.0	1933.0	48682.0	3159.0	58860.0	4423.0	73912.0	8532.0	113980.0	6041.0	155320.0	11340.0	946450.0	92100.0	4118700.0	617900.0	nan	nan	nan	nan	nan	nan
5062	0.3706717	8.09	36.540000000000006	19624.0	1482.0	33706.0	1615.0	44943.0	1420.0	63518.0	622.5	116740.0	910.5999999999999	161930.0	1150.0	229420.0	3671.0	250760.0	4863.0	314720.0	6031.0	406150.0	11940.0	324510.0	11360.0	313350.0	15670.0	639460.0	119100.0	2022300.0	737800.0	nan	nan	nan	nan	nan	nan
5064	0.5701151	nan	1.125	nan	nan	nan	nan	2967.7	597.0999999999999	7399.099999999999	269.3	18216.0	431.7	33963.0	624.9	48539.0	2033.9999999999998	73360.0	4716.0	107600.0	5870.0	165720.0	11810.0	135530.0	6776.0	115140.0	11050.0	324840.0	110800.0	nan	nan	nan	nan	nan	nan	nan	nan
5068	0.5778878	0.6493	1.317	nan	nan	nan	nan	1773.0	621.6	5336.2	251.9	17225.0	420.3	38378.0	679.3000000000001	53408.0	2323.0	92130.0	4974.0	122260.0	7831.0	149800.0	15250.0	161450.0	7104.0	108050.0	11560.0	348410.0	104700.0	nan	nan	nan	nan	nan	nan	nan	nan
5076	0.5524943	5.971	28.43	365420.0	4976.0	654410.0	3600.0	875780.0	5342.0	1111800.0	2335.0	1002400.0	2205.0	1090600.0	2726.0	977100.0	6351.0	939090.0	4651.0	1003400.0	5591.0	1328500.0	9803.0	3136400.0	72140.0	5485600.0	115200.0	12827000.0	99100.0	28410000.0	667600.0	nan	nan	nan	nan	nan	nan
5078	0.4829292	3.1580000000000004	4.348999999999999	nan	nan	nan	nan	nan	nan	4762.3	221.89999999999998	20642.0	402.5	45693.0	671.6999999999999	69807.0	2178.0	104480.0	4966.0	161160.0	7748.0	212170.0	15250.0	192320.0	7885.0	176370.0	12520.0	294640.0	100400.0	nan	nan	nan	nan	nan	nan	nan	nan
5079	0.6684887	1.655	5.5120000000000005	nan	nan	nan	nan	1293.6000000000001	428.20000000000005	3755.9	195.3	8653.4	309.8	18538.0	465.3	26006.0	1529.0	53794.0	4682.0	68266.0	5792.0	100990.0	11710.0	137410.0	6596.0	156180.0	13430.0	470700.0	104200.0	nan	nan	nan	nan	nan	nan	nan	nan
5087	0.3893034	0.8432999999999999	2.083	nan	nan	nan	nan	3785.7	550.4	8774.1	260.6	20645.0	415.0	30531.0	552.6	43508.0	1779.0	56412.0	4689.0	66597.0	5893.0	78115.0	11660.0	85670.0	5654.0	86383.0	11320.0	396670.0	130500.0	nan	nan	nan	nan	nan	nan	nan	nan
5089	0.25263	3.592	12.59	nan	nan	nan	nan	79253.0	340.8	102530.0	153.79999999999998	148650.0	252.7	182740.0	420.3	215430.0	1206.0	270040.0	5115.0	335400.0	7865.0	403440.0	15340.0	339800.0	10870.0	417660.0	16290.0	1757000.0	104600.0	2263500.0	690900.0	nan	nan	nan	nan	nan	nan
5090	0.6676788	1.082	3.3930000000000002	nan	nan	nan	nan	17931.0	832.0	31187.0	408.5	47505.0	536.8000000000001	74139.0	689.5	88490.0	2025.9999999999998	117850.0	4739.0	152900.0	5960.0	212150.0	11730.0	277730.0	9721.0	293240.0	14080.0	1308000.0	104800.0	3740300.0	687000.0	67289000.0	10330000.0	30017000.0	10400000.0	nan	nan
5093	0.5997992	0.6314	1.944	5885.2	933.8	11514.0	1056.0	8683.3	695.5	13353.0	296.4	18214.0	377.0	29207.0	554.9	31800.0	1806.0	48116.0	3253.0	64727.00000000001	4420.0	84921.0	8776.0	113980.0	6383.0	151230.0	11490.0	315370.0	136900.0	nan	nan	nan	nan	nan	nan	nan	nan
5094	0.6554119	0.5758	3.1310000000000002	nan	nan	nan	nan	2147.3	467.0	5437.700000000001	208.3	9218.6	298.70000000000005	19154.0	476.9	27014.0	1653.0	67733.0	4983.0	96394.0	7763.0	nan	nan	nan	nan	nan	nan	330640.0	95810.0	5055000.0	644500.0	nan	nan	nan	nan	nan	nan
5098	0.3469614	1.195	4.498	nan	nan	nan	nan	2924.3	842.5	12242.0	353.8	44053.0	621.1	73232.0	930.0	110570.0	3251.0	150240.0	5062.0	199440.0	7830.0	267000.0	15400.0	240560.0	8179.0	264260.0	13210.0	491330.0	106600.0	nan	nan	32397000.0	10260000.0	nan	nan	nan	nan
5100	0.8953567	0.985	7.1370000000000005	8190.9	881.5	20296.0	952.0	11108.0	753.1	15713.0	309.5	16907.0	377.0	17489.0	496.7	21344.0	1731.0	34790.0	3219.0	34126.0	4514.0	60328.0	8457.0	115460.0	6235.0	114190.0	12450.0	263650.0	100800.0	nan	nan	nan	nan	nan	nan	nan	nan
5101	1.164586	1.037	4.476	nan	nan	18138.0	1157.0	17175.0	867.3	16459.0	316.0	21318.0	390.1	21242.0	490.70000000000005	20014.0	1565.0	28387.0	3218.0	40027.0	4530.0	62755.0	8470.0	102150.0	6027.0	142310.0	11530.0	401410.0	102200.0	nan	nan	nan	nan	nan	nan	nan	nan
5106	0.7584822	9.155	22.84	39588.0	1746.0	78939.0	1478.0	55789.0	1439.0	92262.0	682.6999999999999	101060.0	757.9	96951.0	911.3	131830.0	2676.0	153450.0	3431.0	164000.0	4558.0	191390.0	8710.0	352230.0	10920.0	533610.0	17610.0	2019000.0	97030.0	7731400.0	657400.0	nan	nan	nan	nan	nan	nan
5135	0.1725541	4.19	17.38	nan	nan	nan	nan	20825.0	1037.0	66337.0	590.4000000000001	145650.0	917.6	218350.0	1266.0	277070.0	3796.0	330410.0	4912.0	402390.0	6041.0	448690.0	11860.0	352230.0	10920.0	349970.0	16100.000000000002	929180.0	113800.0	4924400.0	713000.0	nan	nan	nan	nan	nan	nan
5136	0.7829515	nan	1.477	nan	nan	nan	nan	2489.3999999999996	478.7	3973.3	198.3	6330.4	295.0	13803.0	440.3	19651.0	1490.0	43848.0	4467.0	55140.0	6742.0	92781.0	12440.0	nan	nan	nan	nan	926090.0	104100.0	nan	nan	nan	nan	nan	nan	nan	nan
